in switch loop
2, -0.01660, 0.00574, 1.00574, 0.12207, -0.30518, 0.54932
18, -0.01550, -0.00232, 0.98608, 0.36621, -0.12207, 0.48828
35, -0.01636, -0.00183, 0.95898, 0.61035, 0.06104, 0.48828
52, -0.02637, -0.00024, 0.97974, 0.42725, -0.06104, 0.61035
69, -0.03113, -0.00049, 0.97839, 1.03760, 0.06104, 0.48828
86, -0.02942, -0.00061, 0.96497, 0.97656, 0.42725, 0.85449
103, -0.02100, -0.00122, 0.97437, 0.97656, 0.42725, 0.79346
120, -0.01611, -0.00098, 0.97375, 1.09863, 0.48828, 0.73242
137, -0.01563, -0.00256, 0.97009, 1.28174, 0.42725, 0.61035
154, -0.01624, -0.00439, 0.97339, 1.34277, 0.42725, 0.54932
171, -0.02087, -0.00476, 0.97168, 1.22070, 0.54932, 0.67139
188, -0.02454, -0.00269, 0.97241, 1.03760, 0.48828, 0.54932
205, -0.02600, -0.00110, 0.97375, 1.28174, 0.42725, 0.79346
222, -0.02759, -0.00122, 0.97412, 1.40381, 0.42725, 0.79346
239, -0.02527, -0.00220, 0.97168, 1.22070, 0.48828, 0.48828
256, -0.01892, -0.00049, 0.97083, 0.97656, 0.30518, 0.54932
273, -0.01355, 0.00256, 0.96948, 0.91553, 0.30518, 0.48828
290, -0.01404, 0.00330, 0.97546, 1.09863, 0.24414, 0.48828
307, -0.02405, -0.00049, 0.97449, 1.58691, 0.18311, 0.67139
324, -0.02930, -0.00012, 0.97339, 1.52588, 0.36621, 0.97656
341, -0.03857, 0.03430, 0.96851, 1.15967, 0.36621, 2.62451
358, -0.03027, 0.02295, 0.97083, 0.79346, 0.30518, 6.53076
375, -0.02576, 0.02002, 0.96631, 0.54932, 0.36621, 9.15527
392, -0.04089, 0.08459, 0.97339, 0.54932, 0.06104, 13.61084
409, -0.04810, 0.09741, 0.96851, 0.85449, 0.48828, 25.14648
426, -0.04187, 0.07129, 0.97241, 0.79346, 0.48828, 36.07178
443, -0.03394, 0.10779, 0.98059, 0.48828, 0.67139, 38.39111
460, -0.04480, 0.14539, 0.96973, 0.91553, 0.67139, 28.32031
477, -0.07373, 0.17651, 0.97314, 0.91553, 0.54932, 22.94922
494, -0.09167, 0.11670, 0.96802, 0.61035, 0.00000, 4.39453
511, -0.07117, 0.07471, 0.97644, 0.54932, 0.06104, -3.41797
528, -0.06567, 0.03479, 0.97803, 0.73242, 0.12207, -2.19727
545, -0.03906, 0.02014, 0.96716, -0.54932, 0.00000, -0.48828
562, -0.05884, 0.06921, 0.97449, 1.40381, 0.18311, -1.40381
579, -0.09204, 0.11780, 0.97058, 1.34277, 0.18311, -3.29590
596, -0.09241, 0.12427, 0.97351, 0.61035, 0.18311, -4.15039
613, -0.09851, 0.08240, 0.96948, 0.73242, 0.18311, -12.69531
630, -0.06677, 0.01404, 0.97070, 1.09863, 0.00000, -18.06641
647, -0.06226, 0.04614, 0.97693, 0.61035, -0.06104, -15.80811
664, -0.06287, 0.04517, 0.96606, 0.18311, 0.00000, -14.89258
681, -0.07935, 0.07214, 0.97314, 0.61035, 0.00000, -15.99121
698, -0.10608, 0.06946, 0.96375, 1.77002, 0.12207, -12.08496
715, -0.05432, -0.01270, 0.97144, 0.97656, 0.18311, -5.61523
732, -0.11450, 0.07544, 0.96936, 2.38037, 0.48828, -9.46045
749, -0.07031, 0.05896, 0.97534, 0.24414, -0.18311, -26.97754
766, -0.06763, 0.02844, 0.97473, 0.61035, -0.06104, -27.03857
783, -0.06567, -0.02368, 0.96289, 1.58691, 0.24414, -21.72852
800, -0.09595, -0.01404, 0.96570, 1.40381, 0.24414, -15.56396
817, -0.04639, -0.05481, 0.97290, 1.03760, 0.06104, -11.84082
834, -0.04187, -0.04248, 0.96863, 2.01416, 0.36621, -5.73730
851, -0.07654, 0.01587, 0.97498, 3.23486, 0.18311, -10.55908
868, -0.06396, -0.04541, 0.96912, 2.31934, -0.12207, -13.00049
885, -0.04321, -0.05676, 0.97278, 3.72314, 0.12207, -21.30127
902, -0.04687, -0.06860, 0.97754, 2.68555, -0.12207, -14.22119
919, -0.00293, -0.07458, 0.97766, 2.92969, -0.12207, -12.57324
936, -0.04065, -0.04504, 0.97021, 3.41797, 0.12207, -9.39941
953, -0.07898, -0.00488, 0.96997, 2.56348, -0.12207, -7.08008
970, -0.07422, 0.01440, 0.97388, 2.19727, -0.12207, -19.34814
987, -0.04565, -0.01575, 0.95996, 1.95312, 0.00000, -18.85986
1004, -0.03052, -0.03931, 0.96875, 2.92969, -0.06104, -19.04297
1021, -0.00696, -0.09216, 0.96619, 3.35693, 0.06104, -17.33398
1038, -0.04407, -0.05261, 0.97083, 3.96729, 0.61035, -14.83154
1055, -0.04114, -0.04517, 0.97681, 2.25830, 0.12207, -16.78467
1072, 0.00110, -0.10950, 0.97644, 1.28174, 0.12207, -13.67187
1089, -0.08044, -0.00940, 0.96997, 1.64795, 0.24414, -8.05664
1106, -0.01794, -0.08313, 0.97546, 1.28174, -0.06104, -13.24463
1123, -0.03528, -0.08533, 0.96362, 1.22070, 0.30518, -11.59668
1140, -0.01331, -0.08679, 0.97241, 0.97656, -0.18311, -8.66699
1157, -0.03442, -0.04395, 0.96680, 0.61035, -0.12207, -5.73730
1174, 0.00330, -0.05664, 0.97278, 1.95312, 0.54932, -4.51660
1191, 0.02441, -0.08459, 0.97021, 1.58691, 0.36621, -5.73730
1208, 0.37439, -0.44373, 0.99585, 1.58691, 0.24414, -4.45557
1225, 0.17114, -0.25720, 0.96692, 1.09863, 0.79346, 10.37598
1242, 0.06274, -0.15051, 0.96362, 0.54932, 0.18311, 16.41846
1259, -0.02283, 0.24231, 0.98450, 1.15967, 0.18311, 7.01904
1276, 0.17236, 0.01636, 0.96716, 1.52588, 0.12207, 1.15967
1293, 0.04590, -0.06775, 0.97559, 1.58691, 0.67139, 3.72314
1310, 0.03455, -0.05017, 0.97705, 1.15967, 0.24414, 4.27246
1327, 0.06311, -0.05017, 0.96362, 0.48828, 0.36621, 2.99072
1344, 0.04443, -0.00891, 0.98096, 0.79346, 0.30518, 1.64795
1361, 0.00061, -0.00659, 0.97632, 0.61035, 0.36621, 0.97656
1378, -0.01257, -0.01001, 0.96216, 1.28174, 0.30518, 0.97656
1395, -0.01367, -0.00513, 0.97668, 1.70898, 0.36621, 1.58691
1412, -0.00525, -0.00464, 0.96899, 0.79346, 0.36621, 1.95312
1429, -0.01929, -0.00745, 0.96472, 1.15967, 0.30518, 1.95312
1446, -0.05566, 0.00183, 0.97827, 1.28174, 0.24414, 1.83105
1463, -0.08459, -0.00513, 0.97754, 1.22070, 0.12207, 3.29590
1480, -0.08081, -0.00098, 0.95410, 0.54932, 0.42725, 5.61523
1497, -0.04614, -0.00195, 0.97449, 1.28174, 0.30518, 7.50732
1514, -0.05933, -0.01233, 0.97424, 1.40381, 0.24414, 9.70459
1531, -0.07019, -0.00452, 0.96350, 0.79346, 0.54932, 12.32910
1548, -0.07886, -0.01624, 0.97351, 0.97656, 0.42725, 14.28223
1565, -0.07861, -0.00720, 0.96753, 0.61035, 0.36621, 14.83154
1582, -0.06812, -0.01672, 0.97534, 1.09863, 0.18311, 14.46533
1599, -0.08960, -0.01843, 0.96545, 0.79346, 0.36621, 13.18359
1616, -0.11670, -0.03418, 0.96814, 1.09863, 0.36621, 14.28223
1633, -0.07800, -0.03601, 0.97131, 1.15967, 0.48828, 14.89258
1650, -0.05945, -0.01465, 0.97180, 0.73242, 0.24414, 13.54980
1667, -0.09766, -0.00378, 0.97046, 1.22070, 0.24414, 10.31494
1684, -0.09717, -0.02722, 0.97229, 0.91553, 0.36621, 7.75146
1701, -0.07385, -0.04321, 0.97900, 0.48828, 0.48828, 5.79834
1718, -0.04639, -0.03003, 0.96924, 0.97656, 0.30518, 3.17383
1735, -0.08716, -0.00854, 0.96729, 1.46484, 0.36621, 4.51660
1752, -0.05835, -0.01660, 0.97314, 1.70898, 0.42725, 5.06592
1769, -0.09009, -0.02307, 0.97070, 2.13623, 0.67139, 2.01416
1786, -0.08862, -0.04883, 0.97437, 1.40381, 0.54932, -0.24414
1803, -0.04224, -0.06262, 0.98022, 1.09863, 0.67139, -2.74658
1820, 0.00464, -0.02576, 0.97913, 0.18311, 0.54932, -3.29590
1837, -0.03040, 0.02100, 0.97754, 1.03760, 0.42725, -2.80762
1854, -0.10217, 0.01038, 0.97205, 0.30518, 0.24414, 3.11279
