=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.03.23 19:53:01 =~=~=~=~=~=~=~=~=~=~=~=
in switch loop
779029, -0.04, -0.02, 0.98, 1.53, 0.06, 1.22
779049, -0.06, -0.01, 0.98, 1.83, 0.24, 0.79
779068, -0.06, -0.01, 0.99, 1.89, 0.24, 0.67
779093, -0.06, -0.01, 0.98, 1.71, 0.18, 0.55
779112, -0.06, -0.01, 0.98, 1.77, 0.31, 0.55
779131, -0.06, -0.01, 0.99, 1.95, 0.12, 0.61
779150, -0.06, -0.01, 0.98, 2.32, 0.31, 0.55
779167, -0.06, -0.01, 0.98, 1.95, 0.37, 0.67
779186, -0.06, 0.01, 0.99, 1.53, 0.55, 1.46
779202, -0.07, 0.02, 0.99, 1.65, 0.43, 5.86
779221, -0.08, 0.13, 0.98, 1.40, 0.43, 11.47
779240, -0.07, 0.24, 0.98, 0.73, 0.49, 20.63
779258, -0.06, 0.22, 0.98, 0.98, 0.49, 13.61
779277, -0.06, 0.15, 0.99, 1.04, 0.31, -2.75
779295, -0.09, 0.12, 0.98, 1.59, 0.43, -7.63
779316, -0.04, 0.08, 0.99, 1.59, 0.37, -3.42
779337, -0.05, 0.17, 0.98, 1.16, 0.31, -1.59
779355, -0.08, 0.27, 0.98, 0.92, 0.12, 0.55
779370, -0.07, 0.21, 0.98, 0.92, 0.31, 6.04
779388, -0.05, 0.19, 0.99, 1.10, 0.43, 11.96
779406, -0.05, 0.11, 0.99, 1.71, -0.06, 8.06
779424, -0.05, 0.10, 0.98, 1.16, 0.00, 3.42
779444, -0.05, 0.18, 0.98, 0.55, 0.18, 0.43
779463, -0.07, 0.13, 0.99, 0.49, 0.31, -2.44
779482, -0.06, 0.06, 0.99, 0.49, 0.37, -5.49
779501, -0.08, 0.09, 0.98, 0.12, 0.18, -7.57
779525, -0.10, 0.06, 0.99, 0.98, 0.55, -9.40
779562, -0.11, 0.22, 0.98, 1.40, -0.37, -20.45
779586, -0.08, 0.08, 0.98, 1.59, -0.43, -29.91
779606, -0.08, 0.01, 0.99, 0.79, 0.18, -30.33
779623, -0.21, -0.01, 0.98, 0.49, 0.06, -26.43
779643, -0.02, 0.01, 0.99, -0.31, 0.06, -7.20
779662, -0.18, 0.14, 0.98, -0.85, 0.24, -12.51
779680, -0.11, -0.01, 0.98, 0.79, 0.06, -42.11
779696, -0.06, -0.08, 0.99, 2.62, -0.24, -45.23
779712, -0.09, -0.16, 0.98, 1.53, -0.55, -35.64
779732, -0.06, -0.06, 0.98, 0.18, 0.24, -1.59
779751, -0.05, -0.01, 0.99, -0.12, 0.31, -2.56
779766, -0.05, 0.04, 0.99, -0.73, -0.24, -2.81
779781, -0.09, 0.01, 0.98, -0.24, -0.73, -0.06
779800, -0.07, -0.06, 0.98, 0.00, 0.49, -8.97
779823, -0.05, -0.01, 0.98, 0.73, 0.00, -32.35
779849, -0.07, -0.04, 0.99, -0.18, 0.06, -51.94
779870, -0.06, -0.21, 0.98, 1.95, -0.18, -38.82
779886, -0.01, -0.33, 0.98, 2.08, -0.43, -34.12
779912, -0.07, -0.43, 0.98, 1.28, 0.06, 1.95
779936, -0.08, -0.39, 0.98, 0.24, 0.55, 34.42
